t,v_cmd,omega_cmd,wL_cmd,wR_cmd,wL_meas,wR_meas,wL_raw,wR_raw,wheel_radius,axle_length,enc_ready
6.55516242980957,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.595404863357544,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.635544061660767,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.675412178039551,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.715568780899048,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.755145072937012,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.795245885848999,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.835510492324829,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.875927448272705,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.916473627090454,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.955930233001709,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
6.995037078857422,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.035277605056763,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.075126647949219,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.115373134613037,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.155388593673706,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.195311069488525,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.235255718231201,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.275333642959595,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.315171480178833,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.355189561843872,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.395263195037842,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.437776327133179,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.475179672241211,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.515429496765137,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.555615186691284,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
